Seed,Temperature, Humidity, Wind,0,10,20,30,40,50,60,70,80,90,100,Total,Time
8468,18,10,10, 4.68,24.84,94.05,150.03,181.35,211.5,238.86,275.04,318.24,359.1,392.13,391.59,2.73781
8468,18,10,23, 4.68,98.46,206.55,352.62,649.35,1040.4,1441.17,1833.93,2253.33,2700.27,3152.79,3183.58,10.885
8468,18,10,35, 4.68,132.48,293.94,643.95,1065.24,1543.41,1942.65,2463.3,2988,3452.94,3921.66,3957.42,18.1277
8468,18,10,48, 4.68,152.37,436.68,847.8,1322.1,1812.69,2265.48,2734.02,3279.51,4052.34,5214.6,5258.58,27.7679
8468,18,10,60, 4.68,167.49,544.41,983.97,1498.86,1996.65,2417.76,3002.04,4077.45,5672.07,6749.91,6803.77,38.2099
8468,18,30,10, 4.68,15.03,54.27,102.51,142.38,168.3,189.27,209.7,227.88,248.67,274.95,273.84,2.0524
8468,18,30,23, 4.68,58.14,141.03,201.78,269.28,354.69,497.79,643.95,816.48,1014.93,1222.2,1224.78,4.42167
8468,18,30,35, 4.68,87.48,170.91,267.12,416.97,582.75,793.89,1016.91,1212.75,1475.64,1696.86,1703.78,7.22475
8468,18,30,48, 4.68,106.29,198.54,352.35,540.81,781.56,970.38,1205.55,1471.14,1725.3,2004.75,2016.45,10.2356
8468,18,30,60, 4.68,117.18,235.89,431.55,663.93,877.68,1111.5,1344.51,1703.34,1965.42,2178.81,2190.51,13.0124
8468,18,50,10, 4.68,9.81,28.08,60.39,94.77,127.26,151.47,167.76,183.96,198.9,212.4,211.87,1.41442
8468,18,50,23, 4.68,36.99,97.56,152.91,192.96,236.43,281.79,341.55,409.68,506.88,613.17,614.24,2.73358
8468,18,50,35, 4.68,59.04,128.34,180.54,238.77,312.3,425.79,542.79,646.29,780.48,921.51,923.60,3.93012
8468,18,50,48, 4.68,76.23,146.25,208.44,295.56,435.51,545.31,692.91,840.06,960.93,1087.74,1090.56,5.44996
8468,18,50,60, 4.68,87.3,155.7,245.7,382.14,494.1,658.62,807.21,934.38,1089.09,1238.04,1243.49,7.05923
8468,18,70,10, 4.68,5.67,13.14,24.57,43.65,62.91,84.15,108.18,126.81,142.29,155.88,155.10,1.02416
8468,18,70,23, 4.68,20.7,66.87,110.25,151.02,181.17,210.51,241.65,273.78,315.45,358.38,358.70,1.7939
8468,18,70,35, 4.68,39.24,94.23,141.21,177.84,218.52,268.29,319.32,391.23,495.99,564.57,565.74,2.52581
8468,18,70,48, 4.68,52.2,112.59,158.04,204.3,268.74,340.74,443.52,521.91,611.37,715.05,717.25,3.52786
8468,18,70,60, 4.68,64.89,122.58,170.64,239.13,317.34,420.93,503.28,616.95,728.55,828.99,830.73,4.53439
8468,18,90,10, 4.68,3.96,5.13,6.84,8.55,11.16,14.4,18.09,23.22,28.53,36.18,36.59,1.01943
8468,18,90,23, 4.68,12.06,37.89,69.57,99.99,130.86,155.79,177.21,196.29,219.6,241.2,241.44,1.29388
8468,18,90,35, 4.68,19.08,60.48,96.84,130.14,159.84,184.05,214.56,246.87,288.18,325.17,325.82,1.66695
8468,18,90,48, 4.68,29.43,77.58,116.37,148.14,177.57,215.64,263.7,312.39,395.1,451.44,453.04,2.34585
8468,18,90,60, 4.68,38.97,88.83,127.26,159.21,199.17,253.44,316.62,399.15,455.49,516.78,518.25,2.89179
8468,25,10,10, 4.68,34.38,114.84,165.78,199.89,232.56,270.27,312.66,361.08,399.87,449.28,448.17,3.1011
8468,25,10,23, 4.68,115.65,234.27,425.16,770.76,1221.3,1625.58,2073.33,2550.6,2998.62,3485.97,3519.04,11.9645
8468,25,10,35, 4.68,149.76,351.9,754.74,1210.14,1698.39,2164.41,2749.05,3280.14,3765.33,4266,4304.57,20.277
8468,25,10,48, 4.68,169.56,496.53,940.68,1452.42,2004.3,2466.36,3013.02,3688.47,4638.69,6210.18,6258.69,31.3607
8468,25,10,60, 4.68,200.16,629.55,1085.31,1674.9,2152.8,2608.38,3423.24,4946.04,6420.51,7204.23,7263.56,42.3172
8468,25,30,10, 4.68,19.89,67.32,122.94,160.56,184.32,207.63,227.97,253.71,281.7,306.54,305.54,2.31415
8468,25,30,23, 4.68,72.63,159.3,224.73,304.74,408.78,579.87,733.68,928.08,1137.96,1369.26,1371.93,4.71213
8468,25,30,35, 4.68,100.26,189,297.9,486.18,659.07,888.84,1114.2,1329.12,1610.46,1851.84,1860.20,7.59848
8468,25,30,48, 4.68,119.07,224.73,414.27,616.95,858.78,1057.32,1324.71,1581.21,1867.32,2176.56,2190.16,10.8665
8468,25,30,60, 4.68,129.33,261.45,474.3,738.9,954.36,1205.28,1507.95,1840.68,2085.66,2327.85,2340.61,13.5344
8468,25,50,10, 4.68,12.42,41.58,76.77,117.54,148.14,168.12,187.92,204.75,219.33,233.19,232.42,1.69893
8468,25,50,23, 4.68,44.91,111.87,168.12,211.23,255.87,312.66,378.81,463.41,578.43,674.28,675.28,2.9962
8468,25,50,35, 4.68,70.11,142.74,199.08,266.22,343.98,487.8,591.84,712.17,862.11,1005.93,1007.08,4.28129
8468,25,50,48, 4.68,86.49,158.85,231.66,330.66,475.38,599.94,752.58,907.2,1031.13,1173.51,1178.36,5.78619
8468,25,50,60, 4.68,96.75,170.19,268.29,416.43,548.55,715.68,864.18,1008.18,1173.87,1322.01,1328.01,7.43784
8468,25,70,10, 4.68,7.74,20.16,43.65,67.32,95.22,122.85,143.37,160.11,172.08,185.04,183.69,1.09769
8468,25,70,23, 4.68,26.37,80.1,128.97,168.12,199.26,232.38,264.96,304.47,355.95,403.38,403.49,2.08848
8468,25,70,35, 4.68,46.98,108.27,157.23,195.93,240.3,298.44,354.33,455.13,546.93,616.05,617.71,3.02938
8468,25,70,48, 4.68,64.62,125.1,172.8,226.17,293.49,387.54,487.71,569.25,671.13,779.04,781.43,3.87886
8468,25,70,60, 4.68,74.16,135.18,187.92,261.45,362.61,458.64,553.5,675.27,788.67,891.09,893.44,4.84688
8468,25,90,10, 4.68,5.04,8.19,13.77,21.24,31.95,47.52,60.75,74.43,90.81,107.82,107.57,1.03333
8468,25,90,23, 4.68,15.66,50.58,87.75,124.92,155.7,179.73,202.77,227.52,251.28,275.58,276.24,1.51411
8468,25,90,35, 4.68,27.63,77.04,117.9,153,181.8,213.66,246.87,292.41,330.12,385.38,386.49,1.76818
8468,25,90,48, 4.68,40.32,92.7,134.28,169.11,206.82,257.31,302.13,375.93,456.48,517.86,518.96,2.69374
8468,25,90,60, 4.68,50.85,104.58,144.81,183.6,239.85,293.49,386.1,449.91,517.05,600.03,600.68,3.16388
8468,33,10,10, 4.68,49.5,137.88,183.15,222.84,263.43,311.49,363.78,416.61,466.11,528.3,527.45,3.98584
8468,33,10,23, 4.68,138.6,271.35,540.63,936.18,1409.85,1884.06,2395.44,2873.7,3374.37,3910.41,9844.19,13.9689
8468,33,10,35, 4.68,168.66,448.83,892.26,1427.85,1885.86,2478.6,3102.12,3616.74,4159.08,4802.58,4847.55,22.9685
8468,33,10,48, 4.68,198.81,598.86,1080.45,1630.17,2207.61,2747.88,3399.93,4242.15,5668.38,7323.93,7387.76,36.0875
8468,33,10,60, 4.68,238.32,732.87,1207.71,1865.16,2346.84,2931.75,4125.6,5905.17,7046.01,7748.01,7819.12,47.9403
8468,33,30,10, 4.68,26.28,86.22,145.35,177.48,205.47,228.69,261.18,290.07,319.05,341.55,340.16,2.95064
8468,33,30,23, 4.68,87.3,178.2,251.46,348.93,484.92,663.21,839.97,1062.45,1303.02,1556.73,1560.69,5.62226
8468,33,30,35, 4.68,117.72,214.11,336.96,548.46,756,1004.31,1224.81,1499.04,1776.6,2068.65,2080.23,8.30046
8468,33,30,48, 4.68,134.55,259.83,466.47,700.83,943.83,1178.82,1469.25,1738.26,2083.23,2418.3,2431.59,11.5927
8468,33,30,60, 4.68,145.08,300.42,541.8,817.29,1063.62,1321.11,1676.34,1992.15,2267.82,2582.19,2596.75,15.0761
8468,33,50,10, 4.68,15.48,54.99,97.83,140.58,167.31,189.36,208.35,224.37,243.54,269.37,267.36,2.09067
8468,33,50,23, 4.68,55.08,132.66,186.57,235.98,286.29,362.16,433.8,539.73,658.17,756.45,757.34,3.71128
8468,33,50,35, 4.68,81.63,160.38,222.21,301.41,401.49,549.9,657.27,804.15,958.14,1107.45,1109.92,5.01775
8468,33,50,48, 4.68,98.28,174.78,265.5,388.17,532.08,676.17,844.47,995.4,1127.97,1305.36,1307.18,6.44789
8468,33,50,60, 4.68,109.44,192.78,305.73,463.23,622.8,798.03,950.49,1115.01,1281.24,1455.75,1460.50,8.27686
8468,33,70,10, 4.68,10.17,30.69,60.75,93.33,127.53,153.54,169.29,186.3,200.43,214.2,212.57,1.48968
8468,33,70,23, 4.68,37.17,92.79,146.25,183.69,218.97,253.89,291.6,346.32,397.98,451.98,452.38,2.57469
8468,33,70,35, 4.68,56.25,122.85,171.72,217.08,266.04,327.33,404.46,519.84,598.95,673.56,674.72,3.5806
8468,33,70,48, 4.68,73.17,138.15,189.18,252.54,323.55,442.8,535.32,622.26,740.79,856.35,858.23,4.52054
8468,33,70,60, 4.68,82.44,148.23,207.72,288.72,408.96,505.17,614.79,738.45,859.95,967.95,969.15,5.25034
8468,33,90,10, 4.68,6.12,14.31,26.73,49.95,67.41,88.74,112.95,132.21,147.06,160.56,159.48,1.05935
8468,33,90,23, 4.68,21.42,65.7,107.1,148.86,176.58,202.86,229.86,256.59,282.33,315.54,315.70,1.96301
8468,33,90,35, 4.68,40.05,91.17,137.79,173.16,205.38,240.12,286.2,329.13,382.59,465.93,467.18,2.433
8468,33,90,48, 4.68,51.66,109.35,152.82,190.8,234.09,290.52,349.02,445.5,515.7,578.61,578.74,3.28277
8468,33,90,60, 4.68,63.72,119.79,163.44,208.53,270.18,343.62,434.07,506.34,583.47,678.6,679.29,3.69898
8468,40,10,10, 4.68,63,154.98,201.69,243.99,298.53,352.08,415.26,470.52,540.09,600.39,600.63,5.00149
8468,40,10,23, 4.68,157.59,314.28,626.85,1100.25,1589.31,2143.71,2679.75,3187.8,3753.63,4317.66,10255.23,15.9112
8468,40,10,35, 4.68,189.81,516.6,1019.61,1582.47,2095.65,2809.89,3399.21,3957.93,4562.55,5502.06,17350.02,26.125
8468,40,10,48, 4.68,232.74,699.93,1227.15,1821.51,2397.69,3063.06,3784.77,4873.86,6689.34,8136.36,8212.92,41.217
8468,40,10,60, 4.68,272.43,811.8,1353.78,2012.04,2539.62,3381.75,5011.74,6667.38,7518.33,8254.62,8333.52,53.4804
8468,40,30,10, 4.68,35.37,109.17,162.09,194.85,223.2,256.5,291.06,321.84,347.31,380.88,378.94,3.35939
8468,40,30,23, 4.68,102.33,195.93,277.11,394.2,560.25,737.37,952.2,1199.79,1478.79,1742.76,1748.04,6.65066
8468,40,30,35, 4.68,131.94,235.98,384.93,606.42,846.27,1103.22,1339.74,1672.11,1973.88,2276.46,2286.46,9.42046
8468,40,30,48, 4.68,147.6,287.46,519.03,776.43,1025.46,1302.75,1600.11,1924.56,2321.1,2611.35,2627.13,12.5946
8468,40,30,60, 4.68,159.12,351.54,614.43,888.66,1164.42,1441.53,1843.74,2157.12,2495.25,2810.88,2828.48,16.3218
8468,40,50,10, 4.68,20.79,66.6,120.96,159.39,184.32,207,224.91,248.4,274.41,297.81,296.26,2.38555
8468,40,50,23, 4.68,68.4,151.47,204.48,258.21,318.33,404.1,493.02,614.34,731.25,838.26,839.31,4.6108
8468,40,50,35, 4.68,92.79,174.87,242.1,331.56,467.82,604.08,728.19,886.77,1049.85,1212.3,1215.14,5.34177
8468,40,50,48, 4.68,110.79,192.69,291.87,445.5,581.4,746.37,926.28,1070.64,1225.44,1422.81,1426.83,7.23946
8468,40,50,60, 4.68,121.32,210.78,343.17,509.4,685.08,867.87,1026.99,1203.39,1381.05,1591.92,1599.39,8.86907
8468,40,70,10, 4.68,13.23,43.65,75.78,116.64,149.22,169.92,189.09,205.56,219.78,232.56,231.15,1.76248
8468,40,70,23, 4.68,45.09,106.74,162.36,200.16,237.78,275.04,324.45,387.81,442.35,507.33,508.08,3.06138
8468,40,70,35, 4.68,68.13,136.53,185.31,234.81,295.83,358.65,462.33,571.23,650.43,736.29,737.43,4.29636
8468,40,70,48, 4.68,81.81,151.74,207.09,279.18,359.73,488.61,579.15,684.18,805.59,932.85,935.08,5.52347
8468,40,70,60, 4.68,92.34,161.1,228.06,317.25,445.41,549.81,672.66,803.97,927.36,1038.78,1040.38,6.4014
8468,40,90,10, 4.68,8.37,22.14,47.61,68.4,95.22,125.19,146.16,162.9,175.23,189.27,187.76,1.14263
8468,40,90,23, 4.68,28.26,78.75,124.56,164.07,192.96,220.5,250.29,278.01,310.05,361.53,361.45,2.57883
8468,40,90,35, 4.68,45.9,103.86,153,187.11,225.18,262.62,314.1,362.52,434.16,527.94,528.64,3.04474
8468,40,90,48, 4.68,62.91,121.95,166.59,208.35,260.46,315.27,392.67,492.75,559.26,626.22,627.30,3.97629
8468,40,90,60, 4.68,72.63,130.77,177.12,229.68,293.67,387.9,473.94,551.61,637.47,736.11,738.22,4.65882
8469,10,10,10, 4.86,34.74,61.2,79.11,90.72,102.33,113.85,125.28,144.99,157.05,167.31,167.39,2.23392
8469,10,10,23, 4.86,60.75,113.49,241.2,495.54,836.55,1174.41,1515.51,1841.22,2165.58,2535.75,2563.48,9.69453
8469,10,10,35, 4.86,71.91,193.77,499.5,850.95,1260.9,1592.01,2043.36,2469.15,2847.87,3221.91,3253.85,16.0883
8469,10,10,48, 4.86,80.55,299.43,651.42,1031.76,1431.27,1874.88,2269.17,2708.1,3244.41,4038.39,4077.65,25.3417
8469,10,10,60, 4.86,94.59,375.3,745.38,1147.5,1622.88,1988.46,2387.79,3133.8,4456.08,5733.72,5779.19,33.5951
8469,10,30,10, 4.86,20.16,42.93,60.75,72.81,81.09,88.56,95.49,102.87,109.62,116.28,116.14,1.50566
8469,10,30,23, 4.86,40.77,74.25,103.14,148.5,207.99,310.23,428.85,564.66,726.93,902.43,904.27,3.70636
8469,10,30,35, 4.86,50.04,85.68,150.3,262.26,397.17,558.45,741.51,908.73,1125.81,1324.62,1332.01,6.35905
8469,10,30,48, 4.86,55.44,98.19,207.54,358.83,543.06,703.35,878.13,1106.19,1311.84,1561.5,1572.11,9.21112
8469,10,30,60, 4.86,59.04,120.24,274.59,450.09,627.84,808.65,990.45,1257.21,1537.92,1741.59,1752.83,11.5584
8469,10,50,10, 4.86,12.51,28.62,42.48,53.91,64.62,71.91,77.49,82.26,87.39,91.35,91.61,1.08921
8469,10,50,23, 4.86,30.33,56.61,78.03,97.11,122.67,151.56,190.89,231.48,303.93,389.88,390.36,1.75124
8469,10,50,35, 4.86,38.34,63.99,89.28,126.72,179.73,258.57,351.45,427.41,527.22,644.76,645.87,3.20699
8469,10,50,48, 4.86,43.74,71.19,102.33,169.29,278.01,355.5,460.62,582.3,685.62,778.14,780.33,4.45804
8469,10,50,60, 4.86,47.34,75.6,126.18,218.79,321.03,436.59,559.08,660.15,774.27,899.37,902.90,5.89133
8469,10,70,10, 4.86,7.65,13.77,21.78,31.77,39.87,46.08,51.75,57.96,63.99,68.31,68.12,1.04565
8469,10,70,23, 4.86,21.96,42.03,59.49,73.98,87.84,101.7,120.15,139.68,165.96,192.69,193.35,1.27482
8469,10,70,35, 4.86,28.98,49.77,67.59,84.87,104.13,140.04,177.12,221.4,301.41,354.33,355.12,1.66196
8469,10,70,48, 4.86,33.84,55.08,73.71,95.13,139.59,187.2,272.34,329.13,382.05,462.87,464.71,2.52239
8469,10,70,60, 4.86,38.25,58.32,80.1,115.92,166.5,255.6,315.45,385.83,475.29,561.6,562.59,3.54322
8469,10,90,10, 4.86,2.61,2.61,2.79,2.79,2.79,2.88,2.88,3.06,3.15,3.33,3.19,1.05666
8469,10,90,23, 4.86,13.14,27.72,40.77,52.56,62.1,72.18,81.99,90.54,100.17,112.68,112.78,1.17503
8469,10,90,35, 4.86,18.18,35.82,49.05,61.56,72.72,83.79,96.12,116.46,147.78,175.05,174.68,1.24753
8469,10,90,48, 4.86,23.04,41.13,54.99,67.14,80.64,97.29,127.08,161.37,205.92,272.25,273.21,1.61954
8469,10,90,60, 4.86,25.56,44.01,58.32,72.81,91.44,118.98,154.98,209.43,272.16,316.53,317.22,1.79441
8469,18,10,10, 4.86,39.06,66.96,83.61,96.93,109.89,122.04,142.65,157.32,169.74,181.89,181.47,2.59676
8469,18,10,23, 4.86,67.14,135.36,286.92,587.88,969.39,1313.1,1669.59,2024.91,2377.98,2773.98,2805.32,10.8443
8469,18,10,35, 4.86,79.02,236.61,580.59,961.83,1379.43,1773.99,2253.96,2679.84,3066.03,3470.67,3506.72,18.049
8469,18,10,48, 4.86,90.9,348.66,711.63,1154.88,1609.83,2024.82,2466.72,2952.36,3655.98,4824.27,4868.13,27.8211
8469,18,10,60, 4.86,108.9,442.26,827.64,1292.31,1746,2141.46,2707.56,3740.67,5249.61,6244.74,6297.82,38.7644
8469,18,30,10, 4.86,24.12,48.51,66.78,77.67,85.77,93.6,101.43,109.8,117.27,124.92,124.92,1.87683
8469,18,30,23, 4.86,46.08,81.54,117.09,170.91,236.7,369.72,490.23,643.86,813.69,1009.17,1011.40,3.96521
8469,18,30,35, 4.86,54.99,94.41,171.36,312.84,441.99,624.06,810.81,989.64,1235.79,1420.11,1428.40,6.45379
8469,18,30,48, 4.86,60.12,116.73,257.85,404.1,606.15,760.5,966.24,1206.81,1432.08,1693.89,1704.55,9.44554
8469,18,30,60, 4.86,63.99,140.67,307.35,499.68,678.06,879.75,1076.13,1401.93,1646.91,1835.55,1846.43,12.1564
8469,18,50,10, 4.86,15.21,35.46,50.49,63.72,72.81,78.75,84.33,89.28,94.32,100.71,100.39,1.43024
8469,18,50,23, 4.86,34.29,61.56,84.6,106.29,134.28,170.91,207.99,263.7,351.36,428.31,429.34,1.86645
8469,18,50,35, 4.86,42.48,70.11,97.2,143.28,196.92,301.05,378.45,467.46,580.86,700.83,701.53,3.40433
8469,18,50,48, 4.86,47.25,76.77,119.25,190.35,303.66,381.78,503.28,630.81,728.01,833.58,836.01,4.60205
8469,18,50,60, 4.86,50.04,82.62,143.37,259.29,347.13,476.55,599.49,703.44,833.13,960.39,964.13,6.63868
8469,18,70,10, 4.86,10.08,19.89,33.66,43.2,52.65,61.47,67.59,73.62,77.13,80.73,80.57,1.0047
8469,18,70,23, 4.86,25.92,47.34,66.33,82.71,97.92,116.46,135.63,159.57,188.82,214.92,214.81,1.41349
8469,18,70,35, 4.86,32.22,55.53,74.79,95.22,122.94,163.35,198.72,262.62,338.04,388.71,388.82,1.7552
8469,18,70,48, 4.86,38.25,60.48,82.17,110.79,162,221.85,303.57,358.38,428.49,511.65,514.10,2.61193
8469,18,70,60, 4.86,40.77,64.53,88.92,136.53,200.7,288.72,347.22,433.89,525.6,607.32,608.46,3.65038
8469,18,90,10, 4.86,5.58,9.36,13.41,18,23.67,30.06,35.46,40.32,44.1,47.7,48.14,0.967961
8469,18,90,23, 4.86,16.38,34.56,49.95,63.18,74.07,85.68,96.12,108.27,123.66,138.42,138.45,1.10502
8469,18,90,35, 4.86,24.21,43.56,58.05,71.01,84.78,99.54,122.85,151.74,179.64,210.33,210.64,1.58331
8469,18,90,48, 4.86,29.07,48.15,62.91,78.48,94.41,128.25,162.99,206.46,275.4,318.96,319.73,1.52706
8469,18,90,60, 4.86,32.31,50.94,66.69,84.51,113.67,153.27,206.73,274.86,319.86,368.91,370.14,1.97808
8469,25,10,10, 4.86,43.2,72.9,88.47,102.78,116.82,130.77,154.08,169.02,182.34,209.25,209.02,2.98079
8469,25,10,23, 4.86,74.7,153.9,346.86,680.67,1082.61,1464.03,1828.17,2191.59,2601.63,3008.61,8941.14,12.2143
8469,25,10,35, 4.86,85.86,292.05,655.02,1092.24,1498.77,1949.85,2438.73,2870.64,3287.43,3718.35,3758.17,19.7278
8469,25,10,48, 4.86,102.42,401.76,781.74,1240.65,1755.09,2190.78,2675.79,3257.19,4175.55,5685.21,5733.48,31.0879
8469,25,10,60, 4.86,122.85,510.66,901.26,1430.46,1874.16,2296.26,3054.78,4490.82,5885.28,6596.28,6658.08,41.4117
8469,25,30,10, 4.86,28.44,53.55,71.19,81.45,90.36,99.09,108,116.55,124.83,135.45,135.47,2.29325
8469,25,30,23, 4.86,51.21,87.93,128.79,188.19,270,412.2,542.7,716.22,900.45,1097.37,1100.83,4.25995
8469,25,30,35, 4.86,59.49,102.96,188.19,343.71,486.72,684.09,873.09,1075.5,1317.78,1517.04,1527.24,6.93204
8469,25,30,48, 4.86,64.62,135.63,291.15,449.19,654.21,818.55,1048.86,1283.31,1541.16,1817.64,1829.48,10.2115
8469,25,30,60, 4.86,68.49,162.09,337.14,550.89,730.08,941.76,1190.34,1503.81,1734.84,1929.42,1942.51,12.884
8469,25,50,10, 4.86,17.37,40.23,56.79,68.94,76.95,83.07,89.19,95.13,101.97,107.91,107.63,1.6485
8469,25,50,23, 4.86,36.45,66.24,90.81,116.28,143.82,186.57,225.63,298.26,394.74,463.05,463.48,1.92018
8469,25,50,35, 4.86,45.09,75.42,105.93,160.65,217.71,332.01,406.08,507.87,633.78,754.29,755.99,3.45968
8469,25,50,48, 4.86,50.67,82.44,135.72,214.38,325.89,417.06,543.15,671.31,771.03,892.53,895.79,4.90589
8469,25,50,60, 4.86,53.28,88.74,160.56,283.05,378.9,512.28,633.87,749.7,889.29,1014.66,1020.10,6.45278
8469,25,70,10, 4.86,11.16,26.55,41.22,52.56,62.82,70.02,75.96,79.74,83.88,88.38,87.90,1.11397
8469,25,70,23, 4.86,28.98,51.3,72.27,89.46,106.38,126.54,146.79,176.31,204.93,236.16,236.84,1.43221
8469,25,70,35, 4.86,36,60.66,82.17,103.68,136.53,177.48,220.41,302.58,362.88,417.42,417.95,1.89555
8469,25,70,48, 4.86,40.41,65.7,89.37,127.98,177.12,253.71,326.07,382.5,465.39,553.68,554.84,2.91294
8469,25,70,60, 4.86,44.73,69.21,97.11,153.18,231.75,309.87,375.66,471.69,564.93,644.04,646.21,3.90206
8469,25,90,10, 4.86,7.92,13.77,21.69,31.86,39.69,46.44,52.65,58.5,64.17,68.4,68.42,0.976961
8469,25,90,23, 4.86,20.52,38.88,57.06,71.37,83.34,95.94,108.63,123.57,138.06,156.24,156.58,1.21942
8469,25,90,35, 4.86,27.18,47.52,64.17,80.01,95.31,115.74,141.84,174.24,201.78,248.4,248.80,1.51209
8469,25,90,48, 4.86,32.4,53.37,69.48,87.57,110.52,151.2,185.49,244.35,305.91,348.03,348.87,1.77184
8469,25,90,60, 4.86,36.54,56.25,74.34,94.77,136.26,179.55,255.15,304.83,350.46,411.93,413.09,2.32113
8469,33,10,10, 4.86,48.69,77.76,93.87,110.52,126,149.13,168.39,189.09,215.55,237.06,236.49,3.68155
8469,33,10,23, 4.86,82.35,181.8,419.67,802.17,1213.29,1615.86,2022.39,2417.31,2861.91,3322.71,9257.72,13.6333
8469,33,10,35, 4.86,95.58,347.49,752.94,1232.28,1630.44,2163.87,2660.67,3096,3556.53,4157.1,4203.96,21.2471
8469,33,10,48, 4.86,123.03,475.74,891.45,1388.97,1916.19,2394.27,2932.2,3707.1,5114.25,6668.46,6729.38,34.3346
8469,33,10,60, 4.86,147.15,577.62,988.47,1588.32,2027.34,2549.07,3632.04,5329.08,6396.66,7033.95,7106.00,45.9726
8469,33,30,10, 4.86,32.94,61.2,76.59,86.49,96.12,106.56,116.01,126,137.79,148.23,148.18,2.62963
8469,33,30,23, 4.86,56.79,96.84,142.02,208.53,321.3,460.53,617.4,802.98,1016.82,1205.55,1209.42,4.56482
8469,33,30,35, 4.86,64.44,119.7,212.04,378.27,549.9,760.77,949.95,1202.58,1423.98,1634.31,1644.32,7.45812
8469,33,30,48, 4.86,70.2,156.69,322.11,503.19,707.58,902.52,1153.35,1400.22,1688.58,1945.17,1955.64,10.8476
8469,33,30,60, 4.86,74.88,188.46,378.36,600.57,802.8,1018.26,1317.87,1625.76,1847.61,2069.28,2082.70,13.5657
8469,33,50,10, 4.86,20.34,44.46,63,73.89,81.36,88.47,94.77,102.6,109.89,116.64,116.00,1.87959
8469,33,50,23, 4.86,41.13,73.89,98.55,127.35,160.83,205.65,257.49,347.58,437.58,508.23,508.72,2.24071
8469,33,50,35, 4.86,50.49,83.25,121.05,178.11,252.45,361.89,446.85,567.72,695.97,817.92,821.11,3.85157
8469,33,50,48, 4.86,54.81,91.08,155.34,248.22,353.34,462.24,598.77,723.06,830.88,964.62,968.28,5.46376
8469,33,50,60, 4.86,57.78,98.19,183.6,310.05,420.12,564.12,682.56,816.39,957.51,1084.5,1091.12,7.15047
8469,33,70,10, 4.86,13.41,32.67,47.97,62.1,70.56,76.68,81.45,86.4,91.26,96.21,96.14,1.44161
8469,33,70,23, 4.86,31.59,57.24,78.57,96.3,115.56,136.71,160.29,193.23,221.67,265.32,265.55,1.63561
8469,33,70,35, 4.86,38.7,65.52,88.29,116.01,151.29,192.69,247.77,336.87,392.94,452.97,453.71,2.00343
8469,33,70,48, 4.86,44.73,70.92,97.29,144.72,194.22,287.19,347.76,412.38,504.72,601.02,602.59,3.1761
8469,33,70,60, 4.86,47.16,74.34,109.26,170.01,266.13,331.11,409.77,507.15,603.99,687.24,688.43,4.29631
8469,33,90,10, 4.86,9.45,19.53,32.85,42.48,52.11,61.29,67.41,72.54,76.5,79.83,79.25,1.02015
8469,33,90,23, 4.86,24.57,44.01,64.08,78.84,92.79,106.29,121.77,136.89,153.27,177.93,177.93,1.37301
8469,33,90,35, 4.86,30.51,53.46,71.82,89.01,106.83,130.95,164.7,192.6,229.68,292.05,292.63,1.59837
8469,33,90,48, 4.86,35.91,57.87,77.4,97.83,129.69,170.1,213.3,286.65,335.07,377.46,378.34,1.82769
8469,33,90,60, 4.86,38.7,60.75,82.17,109.53,156.42,208.89,284.94,331.11,382.41,455.49,457.27,2.62618
8469,40,10,10, 4.86,54,81.72,100.17,117.63,136.62,162.63,187.29,215.28,238.77,280.17,279.69,3.99271
8469,40,10,23, 4.86,90.09,204.75,495.63,931.05,1358.91,1792.53,2206.26,2663.1,3162.78,3635.64,9573.77,15.1141
8469,40,10,35, 4.86,106.92,389.61,835.65,1336.5,1800.09,2374.02,2863.98,3338.73,3857.4,4760.28,16608.56,24.8652
8469,40,10,48, 4.86,145.53,546.66,1003.41,1538.91,2064.51,2598.03,3233.34,4268.07,6005.79,7346.88,7421.85,37.903
8469,40,10,60, 4.86,176.04,631.17,1096.92,1709.19,2183.31,2894.4,4419.63,5990.94,6777.18,7431.75,7512.43,51.4882
8469,40,30,10, 4.86,36.54,66.15,79.92,90.54,102.42,113.4,124.47,138.24,148.95,166.5,166.17,3.14218
8469,40,30,23, 4.86,62.82,104.76,156.78,229.23,378.45,512.01,689.04,893.97,1114.47,1299.78,1303.98,4.98956
8469,40,30,35, 4.86,71.1,132.39,245.07,412.47,615.24,828.09,1029.33,1313.28,1528.2,1738.8,1747.95,8.03459
8469,40,30,48, 4.86,76.32,172.35,349.47,554.58,757.35,978.39,1249.56,1521.99,1812.33,2041.02,2053.80,11.2028
8469,40,30,60, 4.86,80.82,219.96,420.57,645.93,869.58,1091.07,1452.6,1732.23,1945.26,2200.5,2216.86,14.3061
8469,40,50,10, 4.86,24.21,50.04,68.58,77.76,85.77,93.15,102.15,109.62,116.91,125.91,125.09,2.32449
8469,40,50,23, 4.86,44.37,79.38,106.92,137.07,178.02,223.11,291.69,397.08,473.76,557.73,558.68,2.54395
8469,40,50,35, 4.86,53.55,89.73,131.76,192.69,288.9,392.76,492.48,620.37,753.39,882.9,885.10,4.31371
8469,40,50,48, 4.86,58.77,99,169.92,286.02,379.08,505.71,655.92,769.41,886.05,1041.03,1046.58,5.69551
