Seed,Temperature, Humidity, Wind,0,10,20,30,40,50,60,70,80,90,100,Total,Time
4670,40,90,60, 5.04,25.47,69.75,88.65,102.24,114.84,124.83,132.93,140.58,147.69,155.7,158.38,2.48833
4671,10,10,10, 4.68,15.48,25.38,34.29,55.44,69.12,81.36,90.99,102.24,122.58,147.78,152.81,1.22361
4671,10,10,23, 4.68,18.63,27.18,37.35,50.76,63,74.61,82.98,92.97,109.17,130.86,135.74,2.21225
4671,10,10,35, 4.68,18.72,25.65,32.4,43.02,54.72,63.9,72.99,79.83,87.03,95.04,98.33,2.86947
4671,10,10,48, 4.68,18.72,24.66,30.87,39.87,48.96,58.14,65.34,72.9,79.11,85.5,88.37,3.94117
4671,10,10,60, 4.68,18.36,24.3,29.97,34.92,44.64,53.46,61.2,66.87,73.44,79.65,82.50,4.86482
4671,10,30,10, 4.68,12.06,18.27,23.76,29.61,34.47,42.57,54.99,64.53,71.64,77.85,80.29,1.01538
4671,10,30,23, 4.68,15.48,21.06,26.46,31.5,37.35,45.99,54.45,61.56,67.32,73.53,75.96,1.49071
4671,10,30,35, 4.68,15.84,20.88,25.47,29.97,34.02,40.59,47.43,54.09,59.67,64.62,66.98,1.87114
4671,10,30,48, 4.68,16.38,20.52,24.93,28.98,32.85,36.45,43.29,48.51,54,58.86,61.28,2.4632
4671,10,30,60, 4.68,15.93,20.43,24.57,28.26,31.86,35.19,38.34,44.91,50.31,55.26,57.08,2.96771
4671,10,50,10, 4.68,9.63,14.31,18,21.6,25.11,28.71,31.95,35.55,40.23,46.8,48.15,1.00691
4671,10,50,23, 4.68,13.68,18.36,21.78,25.56,29.43,32.94,36.09,41.58,48.33,53.82,55.97,1.28131
4671,10,50,35, 4.68,14.49,18.63,21.78,25.29,28.53,31.59,34.38,36.81,42.21,46.8,49.12,1.56735
4671,10,50,48, 4.68,14.67,18.72,21.42,24.93,27.45,30.69,33.12,35.46,38.25,42.12,43.70,1.88493
4671,10,50,60, 4.68,14.67,18.54,21.33,24.75,27.27,29.79,32.4,34.65,37.08,39.33,40.38,2.0991
4671,10,70,10, 4.68,6.12,9.63,12.87,14.94,17.28,19.08,21.33,23.13,25.29,27.36,28.17,1.02619
4671,10,70,23, 4.68,11.7,15.66,18.72,21.24,23.85,26.28,28.98,31.41,33.75,36.09,37.29,1.0507
4671,10,70,35, 4.68,13.14,16.02,18.99,21.06,23.76,25.74,27.9,30.24,32.58,34.47,35.68,1.28217
4671,10,70,48, 4.68,13.59,16.83,18.9,20.97,23.49,25.11,27.36,29.43,31.5,33.39,34.30,1.31148
4671,10,70,60, 4.68,13.77,16.83,18.81,20.88,23.4,25.02,27.09,28.71,30.87,32.49,33.48,1.26861
4671,10,90,10, 4.68,2.43,2.43,2.52,2.7,2.7,2.79,2.97,2.97,3.06,3.06,2.98,1.00943
4671,10,90,23, 4.68,9.45,13.14,15.48,17.55,19.35,20.79,22.41,24.21,25.65,27.54,28.28,1.0645
4671,10,90,35, 4.68,10.8,14.13,15.75,17.91,19.35,20.43,22.23,23.67,24.93,26.37,27.26,1.05207
4671,10,90,48, 4.68,11.61,14.22,16.02,17.82,19.17,20.43,21.78,23.58,24.39,25.65,26.65,1.06211
4671,10,90,60, 4.68,11.7,14.22,15.75,17.64,18.99,20.25,21.51,23.13,24.12,25.11,26.18,1.0756
4671,18,10,10, 4.68,17.1,27.54,40.5,62.82,76.59,87.93,99.99,117,148.5,177.03,182.88,1.24857
4671,18,10,23, 4.68,20.07,29.16,41.85,57.42,70.38,80.46,90.09,105.66,129.87,153.81,158.99,2.39772
4671,18,10,35, 4.68,19.89,27.72,37.08,49.86,61.2,70.74,79.2,87.21,96.48,109.17,112.55,3.3212
4671,18,10,48, 4.68,19.53,26.82,33.57,44.37,55.26,64.26,71.64,79.65,86.94,94.59,97.92,3.98573
4671,18,10,60, 4.68,19.35,26.1,32.76,41.85,50.76,59.58,66.6,73.44,80.82,88.11,91.13,4.95573
4671,18,30,10, 4.68,13.05,19.62,25.83,32.13,38.79,50.76,63.09,70.92,77.67,84.78,87.02,1.01609
4671,18,30,23, 4.68,16.29,22.77,28.8,33.93,42.93,52.29,60.93,66.87,72.9,79.83,82.81,1.37585
4671,18,30,35, 4.68,17.01,22.5,27.81,32.76,36.99,45.72,53.01,59.94,65.43,69.66,72.45,1.88952
4671,18,30,48, 4.68,17.01,22.05,26.91,31.5,35.46,40.59,47.97,54.45,59.58,64.98,67.10,2.39641
4671,18,30,60, 4.68,16.92,21.69,26.46,30.87,34.47,38.25,44.73,50.58,56.16,60.75,63.08,3.03282
4671,18,50,10, 4.68,10.89,16.11,19.98,24.3,28.44,32.67,36.72,42.03,49.14,57.06,58.61,0.981341
4671,18,50,23, 4.68,14.58,19.17,23.58,27.63,31.77,34.92,39.51,46.89,53.46,59.13,61.23,1.29698
4671,18,50,35, 4.68,15.21,19.44,23.31,26.91,30.78,33.84,36.9,40.95,47.25,52.38,54.43,1.63689
4671,18,50,48, 4.68,15.39,19.53,23.31,26.46,29.43,32.76,35.28,38.34,42.03,47.97,49.80,1.93455
4671,18,50,60, 4.68,15.3,19.44,23.13,25.83,28.71,32.04,34.65,37.44,39.87,43.47,44.65,2.32954
4671,18,70,10, 4.68,8.55,12.33,15.75,18,20.88,23.58,26.28,29.07,31.77,34.38,35.20,1.01056
4671,18,70,23, 4.68,12.69,17.1,19.98,23.04,26.01,29.16,32.13,34.74,37.35,41.22,42.59,1.14699
4671,18,70,35, 4.68,13.68,17.82,20.16,23.31,25.47,28.35,31.05,33.48,35.64,38.07,39.09,1.25619
4671,18,70,48, 4.68,14.04,17.82,20.07,23.22,25.2,27.9,30.24,32.49,34.56,36.54,37.82,1.36802
4671,18,70,60, 4.68,14.22,17.82,20.07,23.22,24.93,27.72,29.88,31.95,33.84,35.46,36.72,1.43259
4671,18,90,10, 4.68,4.86,7.2,9.45,10.89,13.59,14.58,16.29,17.55,18.99,20.25,20.85,1.02069
4671,18,90,23, 4.68,10.17,14.76,17.46,19.35,21.33,23.67,25.56,27.81,29.88,32.04,32.78,1.02581
4671,18,90,35, 4.68,11.7,15.3,17.91,19.62,21.42,23.58,25.02,27,28.89,30.96,31.66,1.05129
4671,18,90,48, 4.68,12.33,15.39,18,19.62,21.33,23.4,25.02,26.73,27.99,30.06,30.83,1.07199
4671,18,90,60, 4.68,12.6,15.39,17.91,19.44,21.24,23.22,24.84,26.28,27.9,29.34,30.21,1.05122
4671,25,10,10, 4.68,17.91,30.06,48.42,68.31,82.53,94.95,109.17,143.55,173.43,201.96,207.40,1.42243
4671,25,10,23, 4.68,21.42,31.5,47.88,63.36,76.41,86.49,100.35,124.74,152.01,178.02,182.92,2.59223
4671,25,10,35, 4.68,20.97,30.06,41.76,55.08,66.42,76.95,85.77,95.85,108.81,130.32,134.56,3.62881
4671,25,10,48, 4.68,20.7,28.8,36,49.77,60.84,68.58,78.57,86.94,95.49,104.94,108.29,4.35473
4671,25,10,60, 4.68,20.25,27.99,34.83,46.08,56.34,64.8,71.73,80.73,88.65,96.48,99.64,5.2795
4671,25,30,10, 4.68,14.04,21.24,28.17,35.19,44.28,57.78,68.22,75.87,83.7,91.26,93.94,1.05902
4671,25,30,23, 4.68,17.64,24.3,30.69,36.81,48.15,57.78,65.52,72,79.38,86.04,89.07,1.47746
4671,25,30,35, 4.68,18,23.85,29.52,34.92,41.94,50.67,58.23,64.62,70.02,75.6,78.06,2.17476
4671,25,30,48, 4.68,18,23.58,28.62,33.57,38.34,45.9,53.28,59.49,64.89,69.84,72.04,2.60266
4671,25,30,60, 4.68,18,23.4,28.08,32.85,36.9,40.95,49.77,55.98,61.38,65.88,68.28,3.06319
4671,25,50,10, 4.68,11.88,17.19,21.78,26.73,31.41,35.82,40.77,47.79,56.52,63.72,65.40,1.01586
4671,25,50,23, 4.68,15.3,20.07,24.93,29.25,33.57,37.53,43.92,51.57,58.41,63.36,65.42,1.37159
4671,25,50,35, 4.68,15.66,20.16,24.75,28.53,32.58,35.91,39.24,45.9,52.02,56.52,58.78,1.69453
4671,25,50,48, 4.68,15.75,20.25,24.66,27.99,31.95,34.83,38.07,40.86,47.7,52.11,54.37,2.02898
4671,25,50,60, 4.68,15.66,20.07,24.48,27.81,31.14,33.84,36.9,39.69,42.21,48.78,50.84,2.31301
4671,25,70,10, 4.68,9.72,13.59,17.37,20.7,23.58,27.27,30.15,33.3,36.54,39.87,40.96,1.01628
4671,25,70,23, 4.68,13.23,18.09,21.33,24.75,27.9,31.23,34.11,37.26,40.41,46.26,47.50,1.16689
4671,25,70,35, 4.68,14.4,18.63,21.42,24.75,27.9,30.51,33.3,35.64,38.34,40.95,42.21,1.38469
4671,25,70,48, 4.68,14.49,18.63,21.24,24.57,27.36,30.06,32.58,34.65,37.08,39.24,40.42,1.5592
4671,25,70,60, 4.68,14.76,18.63,21.33,24.39,27,29.61,31.77,34.11,35.91,38.07,39.30,1.59973
4671,25,90,10, 4.68,6.66,9.9,12.87,15.39,17.28,18.72,21.06,23.04,24.93,26.55,27.43,1.09726
4671,25,90,23, 4.68,11.43,15.48,18.81,21.15,23.49,25.92,28.62,30.96,33.21,35.19,36.19,1.06496
4671,25,90,35, 4.68,12.87,16.02,18.81,21.24,23.49,25.47,27.9,30.15,32.31,34.02,34.86,1.0752
4671,25,90,48, 4.68,13.41,16.2,18.9,21.06,23.31,25.29,27.72,29.34,31.5,33.39,33.96,1.19449
4671,25,90,60, 4.68,13.68,16.47,18.9,21.06,23.31,24.93,27.36,28.89,30.87,32.76,33.27,1.08889
4671,33,10,10, 4.68,20.16,32.76,57.87,75.6,90.09,105.57,135.18,171.63,204.12,236.25,242.46,1.44336
4671,33,10,23, 4.68,22.68,35.28,55.44,70.2,83.34,96.21,119.43,151.11,178.02,201.96,207.95,2.83933
4671,33,10,35, 4.68,22.32,32.85,47.88,62.1,73.26,84.33,95.49,109.35,131.85,156.42,161.21,3.53009
4671,33,10,48, 4.68,22.05,31.59,43.11,56.16,66.51,76.23,86.49,96.39,107.46,121.77,125.73,4.61378
4671,33,10,60, 4.68,21.78,30.33,37.98,52.38,62.64,70.83,80.19,90.09,99.45,109.53,112.89,5.29429
4671,33,30,10, 4.68,15.66,23.04,30.96,39.15,51.66,65.34,74.25,82.8,91.53,101.52,104.82,1.07326
4671,33,30,23, 4.68,18.72,25.74,33.3,41.58,54.09,63.45,70.92,78.75,87.21,94.95,98.32,1.61463
4671,33,30,35, 4.68,18.72,25.47,32.22,37.8,48.06,56.25,64.26,69.75,76.23,83.97,86.65,2.07532
4671,33,30,48, 4.68,18.81,25.11,31.32,36.36,42.3,52.02,59.13,65.07,70.2,75.96,78.66,2.65081
4671,33,30,60, 4.68,18.72,24.84,30.42,35.1,40.23,48.51,55.71,61.83,66.6,71.64,74.19,3.41374
4671,33,50,10, 4.68,12.6,18.54,23.58,28.98,34.11,38.97,45.81,54.72,63,70.29,71.96,1.04031
4671,33,50,23, 4.68,15.75,21.78,26.55,31.95,36.54,41.31,50.67,57.51,63.9,68.22,70.94,1.36465
4671,33,50,35, 4.68,16.11,21.78,26.19,31.23,34.92,38.97,44.28,52.2,57.51,62.19,64.75,1.79819
4671,33,50,48, 4.68,16.47,21.96,26.19,30.24,34.02,37.62,40.86,47.7,53.37,58.14,60.29,2.12567
4671,33,50,60, 4.68,16.65,21.78,26.01,29.88,33.57,36.72,39.6,42.84,49.95,54.9,57.21,2.44452
4671,33,70,10, 4.68,11.07,15.57,19.44,23.04,26.91,30.96,34.74,37.89,41.4,46.62,47.78,1.02558
4671,33,70,23, 4.68,14.13,19.08,22.32,26.1,30.15,33.39,36.81,39.78,45.09,51.48,52.96,1.26709
4671,33,70,35, 4.68,15.03,19.26,22.86,26.19,29.7,32.76,35.1,38.43,40.95,46.35,47.76,1.50031
4671,33,70,48, 4.68,15.3,19.53,23.04,26.1,29.34,32.13,34.38,36.99,39.51,42.03,43.27,1.72532
4671,33,70,60, 4.68,15.3,19.26,22.95,25.92,28.89,31.59,34.02,36.18,38.43,40.77,42.01,1.79572
4671,33,90,10, 4.68,9.09,12.33,15.3,17.73,20.7,22.77,25.65,27.81,30.6,33.03,33.93,0.974541
4671,33,90,23, 4.68,12.42,17.01,19.8,22.5,25.65,28.53,31.14,33.75,36.45,38.7,39.67,1.01679
4671,33,90,35, 4.68,13.23,17.73,19.98,22.86,25.83,28.26,30.51,33.03,34.92,37.35,38.25,1.19402
4671,33,90,48, 4.68,14.04,17.91,20.07,23.04,25.47,27.54,29.88,32.31,34.29,35.73,37.08,1.35007
4671,33,90,60, 4.68,14.13,17.91,20.07,23.04,25.2,27.54,29.52,31.77,33.57,35.01,36.28,1.49844
4671,40,10,10, 4.68,21.69,36.81,64.44,81.9,97.47,121.86,163.08,198.09,229.32,270.36,277.49,1.61378
4671,40,10,23, 4.68,24.39,40.05,60.75,76.86,90,108.99,141.75,172.44,200.79,231.39,237.69,3.15126
4671,40,10,35, 4.68,24.03,34.83,53.37,67.32,80.1,92.16,106.74,127.26,155.16,178.11,183.54,3.78399
4671,40,10,48, 4.68,23.58,33.84,47.7,61.74,71.82,83.88,95.13,107.55,123.66,144.45,149.27,4.91448
4671,40,10,60, 4.68,23.31,33.12,44.64,57.69,68.13,77.04,88.56,99.81,111.6,126.18,129.61,6.04502
4671,40,30,10, 4.68,16.47,24.84,33.39,43.29,58.23,70.74,79.65,89.82,101.43,114.12,117.25,1.13393
4671,40,30,23, 4.68,19.35,28.08,36.09,47.61,59.67,68.22,76.5,85.77,95.4,104.49,107.81,1.84097
4671,40,30,35, 4.68,19.71,27.54,34.47,41.4,53.1,61.56,68.76,75.6,83.88,92.7,95.61,2.49485
4671,40,30,48, 4.68,19.71,27.09,33.66,39.24,48.87,57.24,64.17,70.02,76.32,83.25,85.99,3.09419
4671,40,30,60, 4.68,19.71,26.82,33.12,37.98,44.01,53.64,60.84,66.69,71.91,77.94,80.69,3.54449
4671,40,50,10, 4.68,13.23,20.34,25.65,31.41,36.9,42.84,50.94,60.39,68.67,75.6,78.01,1.11461
4671,40,50,23, 4.68,17.19,22.77,28.62,33.84,38.97,46.26,55.35,62.82,68.49,73.98,76.05,1.54738
4671,40,50,35, 4.68,17.46,23.4,28.35,33.48,38.16,41.67,50.67,56.88,62.82,67.32,69.76,1.94056
4671,40,50,48, 4.68,17.82,23.31,28.08,32.94,36.72,40.32,45.27,53.19,58.68,63.09,65.33,2.3697
4671,40,50,60, 4.68,17.82,23.22,27.72,32.31,35.73,38.79,42.75,49.14,55.53,60.3,62.24,2.87319
4671,40,70,10, 4.68,11.88,16.38,21.06,25.11,29.43,33.48,37.17,41.04,46.08,52.02,53.35,0.999385
4671,40,70,23, 4.68,14.58,19.71,23.76,28.08,31.77,35.73,39.15,43.2,49.59,56.7,58.22,1.2766
4671,40,70,35, 4.68,15.48,19.98,24.39,28.17,31.59,34.65,38.25,40.86,45.36,51.75,53.59,1.62589
4671,40,70,48, 4.68,15.75,20.07,24.39,27.72,31.23,34.02,36.81,39.42,42.57,46.26,47.77,2.04494
4671,40,70,60, 4.68,15.84,20.07,24.39,27.54,30.69,33.66,36.09,38.25,41.13,43.74,44.72,2.35354
4671,40,90,10, 4.68,9.72,13.32,16.83,20.34,23.31,26.19,29.52,31.95,35.01,37.71,38.51,1.00229
4671,40,90,23, 4.68,12.87,17.82,21.24,23.94,27.45,30.42,33.39,36.18,38.61,41.13,42.68,1.02879
4671,40,90,35, 4.68,14.22,18.72,21.69,24.39,27.45,29.97,33.03,34.65,37.26,39.78,40.88,1.44776
4671,40,90,48, 4.68,14.58,18.72,21.69,24.48,27.36,29.79,32.49,34.02,36.45,38.25,39.41,1.61892
4671,40,90,60, 4.68,14.76,18.72,21.51,24.39,27.27,29.52,31.86,33.66,35.46,37.35,38.53,1.72269
4813,10,10,10, 5.22,3.06,3.6,4.32,5.4,6.03,7.11,8.01,9.45,11.34,13.14,13.24,1.04318
4813,10,10,23, 5.22,10.8,41.94,103.86,190.53,383.49,762.21,1231.83,1487.16,1612.71,1706.31,1725.71,5.04036
4813,10,10,35, 5.22,16.56,71.64,183.87,469.26,953.64,1276.83,1412.46,1504.53,1599.39,1692.45,1712.07,8.67689
4813,10,10,48, 5.22,27.63,95.13,324.09,678.96,975.06,1161,1312.11,1402.02,1478.61,1548.99,1567.67,12.1106
4813,10,10,60, 5.22,33.66,143.55,466.56,762.12,933.84,1082.25,1215,1324.35,1401.12,1467.54,1486.64,14.6353
4813,10,30,10, 5.22,2.79,3.15,3.33,3.51,4.05,4.32,4.95,5.22,5.58,6.21,5.95,0.982986
4813,10,30,23, 5.22,5.67,10.98,21.33,45.54,75.78,119.16,160.02,210.78,303.03,441,442.00,1.79328
4813,10,30,35, 5.22,7.56,17.64,43.92,79.2,129.06,202.05,344.16,561.33,816.57,1057.59,1066.69,4.31695
4813,10,30,48, 5.22,9.27,29.52,59.22,103.23,203.76,390.33,583.83,744.57,921.24,1046.43,1057.55,6.37391
4813,10,30,60, 5.22,10.53,38.34,75.6,167.04,345.87,509.94,643.5,830.97,917.28,1005.03,1016.47,8.14368
4813,10,50,10, 5.22,2.7,2.79,3.15,3.33,3.33,3.51,3.87,4.05,4.05,4.41,4.50,0.975327
4813,10,50,23, 5.22,4.23,7.11,10.44,15.3,24.75,40.32,57.24,80.82,110.97,137.88,138.21,1.43816
4813,10,50,35, 5.22,5.13,9.36,15.48,33.48,49.05,70.92,100.98,135.72,177.93,234.09,234.48,1.86252
4813,10,50,48, 5.22,5.76,11.07,27.63,44.91,65.16,91.26,134.01,209.52,337.23,460.08,463.47,3.69317
4813,10,50,60, 5.22,6.93,15.57,35.55,56.25,83.52,129.24,247.05,365.13,465.12,567.27,573.55,4.68311
4813,10,70,10, 5.22,2.61,2.7,2.79,3.06,3.15,3.33,3.33,3.51,3.69,3.87,3.84,1.00172
4813,10,70,23, 5.22,3.78,5.13,7.56,9.81,12.6,16.83,23.85,34.38,47.43,59.58,59.66,1.34322
4813,10,70,35, 5.22,4.41,6.57,9.81,13.68,23.58,36.09,47.52,62.19,81.27,102.6,102.63,1.49348
4813,10,70,48, 5.22,4.77,7.83,11.61,24.57,35.82,49.05,62.46,80.55,102.24,134.55,134.05,1.80073
4813,10,70,60, 5.22,5.13,9.36,17.19,31.05,46.35,60.93,81,108.63,160.2,246.78,247.28,2.70129
4813,10,90,10, 5.22,2.61,2.7,2.79,2.79,3.06,3.15,3.15,3.33,3.33,3.51,3.44,0.976515
4813,10,90,23, 5.22,3.6,4.41,5.85,7.56,9.27,11.34,13.68,16.92,22.14,28.62,28.96,1.18584
4813,10,90,35, 5.22,3.87,5.4,7.65,9.81,12.96,17.37,28.44,36.99,44.73,55.62,55.64,1.29401
4813,10,90,48, 5.22,3.96,6.12,8.82,11.61,20.16,29.79,39.24,48.69,59.49,71.37,71.74,1.44268
4813,10,90,60, 5.22,4.41,7.11,10.26,17.19,27.81,38.25,48.96,61.02,75.69,92.25,92.97,1.72232
4813,18,10,10, 5.22,3.15,3.6,4.68,5.4,6.48,7.65,8.82,10.71,12.96,16.74,16.69,0.958765
4813,18,10,23, 5.22,11.52,47.07,119.97,218.16,482.76,964.8,1406.88,1565.1,1675.17,1771.11,1791.57,5.5969
4813,18,10,35, 5.22,18.27,80.82,212.94,595.44,1085.49,1347.75,1457.82,1557.63,1655.82,1752.48,1773.77,9.08787
4813,18,10,48, 5.22,29.79,107.37,400.5,765.81,1038.87,1233.09,1359.81,1445.58,1523.52,1598.04,1618.55,12.4622
4813,18,10,60, 5.22,37.71,175.23,527.13,834.84,992.07,1132.11,1270.89,1368.81,1443.51,1511.91,1531.04,15.1701
4813,18,30,10, 5.22,2.79,3.15,3.33,3.69,4.05,4.32,5.13,5.22,5.76,6.21,6.08,0.994775
4813,18,30,23, 5.22,5.85,11.43,23.49,48.96,83.16,129.42,172.26,234.63,349.56,515.97,517.17,2.08137
4813,18,30,35, 5.22,7.92,18.99,46.62,85.14,142.11,222.93,400.32,654.75,930.78,1143.81,1154.44,5.31887
4813,18,30,48, 5.22,9.54,31.5,62.19,112.77,242.01,441.09,628.11,825.66,981.9,1096.11,1107.47,7.27704
4813,18,30,60, 5.22,10.89,40.86,80.46,191.25,382.05,551.07,699.3,869.04,959.94,1047.33,1059.32,9.16853
4813,18,50,10, 5.22,2.7,2.79,3.15,3.33,3.33,3.51,3.87,4.05,4.14,4.59,4.55,1.00731
4813,18,50,23, 5.22,4.23,7.2,10.71,16.02,26.1,43.47,61.29,88.65,119.07,147.42,147.62,1.5228
4813,18,50,35, 5.22,5.13,9.54,16.2,35.19,53.01,75.42,107.82,146.25,192.33,254.97,256.10,1.9689
4813,18,50,48, 5.22,6.03,11.52,28.62,46.98,67.59,96.3,142.74,245.07,383.04,502.29,506.44,4.161
4813,18,50,60, 5.22,7.11,16.47,37.17,58.23,87.48,144.72,285.3,389.79,491.85,593.82,599.37,5.62574
4813,18,70,10, 5.22,2.61,2.7,2.79,3.06,3.15,3.33,3.33,3.51,3.69,3.96,3.87,0.959248
4813,18,70,23, 5.22,3.78,5.22,7.56,10.17,13.05,17.55,25.02,36.36,49.68,62.73,63.22,1.38007
4813,18,70,35, 5.22,4.41,6.75,10.08,14.22,25.56,38.07,50.76,65.16,85.23,108.63,108.88,1.67653
4813,18,70,48, 5.22,4.77,8.28,11.97,25.47,37.8,51.3,65.07,82.71,108.18,141.21,141.28,2.03403
4813,18,70,60, 5.22,5.31,9.36,18.9,32.94,47.52,62.82,83.88,113.58,177.57,282.78,284.98,3.36482
4813,18,90,10, 5.22,2.61,2.7,2.79,2.79,3.06,3.15,3.33,3.33,3.33,3.51,3.46,1.06078
4813,18,90,23, 5.22,3.69,4.41,6.03,7.65,9.45,11.52,14.13,17.73,23.04,29.7,29.99,1.30079
4813,18,90,35, 5.22,3.87,5.4,7.74,10.17,13.32,18,29.7,38.07,46.26,57.06,57.71,1.40245
4813,18,90,48, 5.22,4.05,6.21,8.91,11.97,20.97,30.6,41.04,50.67,61.29,73.44,73.83,1.73608
4813,18,90,60, 5.22,4.41,7.2,10.44,18.09,28.26,40.23,50.58,62.55,77.58,95.04,95.79,1.88786
4813,25,10,10, 5.22,3.15,3.78,4.77,5.67,6.93,8.1,9.99,12.06,15.84,22.95,22.43,1.06681
4813,25,10,23, 5.22,11.79,51.66,134.19,256.14,602.55,1174.5,1477.08,1614.78,1724.04,1847.52,1871.43,6.52654
4813,25,10,35, 5.22,20.97,89.1,252.99,716.58,1187.01,1394.01,1501.02,1607.58,1712.34,1864.26,1887.41,10.759
4813,25,10,48, 5.22,31.95,122.49,472.05,852.66,1101.78,1283.85,1399.23,1486.62,1566.54,1654.56,1675.86,14.0429
4813,25,10,60, 5.22,41.31,215.64,573.03,875.16,1041.57,1187.1,1316.43,1408.86,1483.11,1552.77,1573.52,17.0138
4813,25,30,10, 5.22,2.79,3.15,3.33,3.78,4.05,4.41,5.22,5.31,5.94,6.21,6.19,0.975205
4813,25,30,23, 5.22,5.94,11.61,25.11,52.83,94.23,140.58,187.83,268.47,398.43,608.76,609.20,2.42144
4813,25,30,35, 5.22,8.1,21.15,50.49,92.34,153.27,245.97,467.46,736.11,1029.78,1220.31,1231.21,5.77373
4813,25,30,48, 5.22,9.63,32.94,65.79,120.51,279.09,486.27,675.54,881.01,1042.56,1140.39,1152.80,8.32618
4813,25,30,60, 5.22,11.16,43.02,84.87,227.61,410.76,581.22,785.25,906.57,998.55,1085.22,1097.98,10.6798
4813,25,50,10, 5.22,2.7,2.79,3.15,3.33,3.51,3.51,3.96,4.05,4.32,4.68,4.60,0.993005
4813,25,50,23, 5.22,4.41,7.29,10.98,16.56,27.54,45.72,65.07,96.48,125.55,155.52,155.54,1.65716
4813,25,50,35, 5.22,5.13,9.81,17.19,35.91,54.81,79.65,113.76,154.89,205.29,286.38,287.15,2.42026
4813,25,50,48, 5.22,6.12,11.7,29.52,48.87,70.38,101.79,152.1,275.67,415.53,539.82,544.03,4.59519
4813,25,50,60, 5.22,7.11,17.19,38.88,60.48,90.36,166.5,316.62,411.12,518.31,618.48,623.80,5.91756
4813,25,70,10, 5.22,2.61,2.7,2.79,3.06,3.15,3.33,3.33,3.51,3.69,3.96,3.90,0.975938
4813,25,70,23, 5.22,3.78,5.4,7.74,10.35,13.23,18.18,26.1,38.34,51.84,65.88,66.36,1.38271
4813,25,70,35, 5.22,4.41,6.75,10.26,14.58,26.55,39.24,53.19,67.68,89.73,114.39,114.40,1.9433
4813,25,70,48, 5.22,4.86,8.46,12.51,26.1,39.87,52.38,67.14,85.5,113.4,149.04,149.28,2.2878
4813,25,70,60, 5.22,5.4,9.63,19.8,34.83,48.6,64.53,86.49,119.25,199.89,313.74,314.87,3.77508
4813,25,90,10, 5.22,2.61,2.7,2.79,2.79,3.06,3.15,3.33,3.33,3.33,3.51,3.48,0.953684
4813,25,90,23, 5.22,3.69,4.41,6.21,7.74,9.63,11.52,14.22,18.18,23.76,31.59,31.53,1.28299
4813,25,90,35, 5.22,3.87,5.58,7.74,10.26,13.32,18.54,30.87,38.97,48.24,59.49,59.53,1.41452
4813,25,90,48, 5.22,4.05,6.3,9,12.33,22.41,31.32,42.12,52.2,62.46,75.24,75.62,1.73756
4813,25,90,60, 5.22,4.41,7.2,10.44,18.99,29.07,41.31,51.93,64.26,79.83,98.82,99.54,2.0951
4813,33,10,10, 5.22,3.15,4.05,5.13,5.94,7.2,9.09,11.34,14.85,21.96,27.09,26.98,1.13865
4813,33,10,23, 5.22,13.23,58.41,151.83,318.87,785.16,1372.05,1564.83,1688.94,1810.26,2057.67,2085.08,8.36958
4813,33,10,35, 5.22,25.02,101.07,316.89,870.93,1292.67,1444.77,1556.82,1667.34,1803.06,2049.75,2078.28,13.0215
4813,33,10,48, 5.22,34.83,144.36,556.74,939.78,1173.06,1342.53,1447.2,1534.95,1620.63,1823.85,1848.46,18.4443
4813,33,10,60, 5.22,45.27,270.27,623.16,923.13,1095.66,1250.55,1368.54,1455.03,1532.43,1629,1650.95,22.712
4813,33,30,10, 5.22,2.79,3.15,3.42,3.78,4.05,4.68,5.22,5.49,6.21,6.39,6.34,0.990693
4813,33,30,23, 5.22,6.3,12.33,27.27,56.61,103.5,152.46,206.46,309.51,463.77,738.54,740.24,2.97795
4813,33,30,35, 5.22,8.46,23.31,54.54,100.26,167.58,291.42,557.46,853.83,1125.54,1287.81,1299.71,6.87394
4813,33,30,48, 5.22,9.72,34.92,69.48,134.1,335.79,539.55,751.05,954.63,1094.04,1204.11,1217.90,10.2271
4813,33,30,60, 5.22,11.43,45.63,90.09,272.25,447.03,616.68,837.09,953.01,1046.88,1132.38,1146.81,12.9622
4813,33,50,10, 5.22,2.7,2.79,3.15,3.33,3.51,3.69,3.96,4.05,4.32,4.77,4.67,1.0135
4813,33,50,23, 5.22,4.41,7.56,11.34,17.28,29.16,48.69,70.47,103.95,135.72,164.88,164.51,1.75098
4813,33,50,35, 5.22,5.4,9.99,17.82,37.98,56.88,85.23,121.95,166.68,223.29,331.92,332.88,2.55647
4813,33,50,48, 5.22,6.39,12.06,30.87,51.3,73.44,109.08,167.94,324.54,453.42,579.42,585.48,5.25504
4813,33,50,60, 5.22,7.38,19.17,40.59,63.09,96.12,194.13,347.49,438.84,553.95,650.7,656.79,6.73164
4813,33,70,10, 5.22,2.61,2.79,2.79,3.15,3.15,3.33,3.42,3.51,3.78,3.96,3.93,0.984187
4813,33,70,23, 5.22,3.78,5.49,7.74,10.35,13.77,18.9,27.54,40.23,53.82,70.74,70.68,1.45242
4813,33,70,35, 5.22,4.41,7.11,10.44,15.21,28.35,40.59,54.27,71.01,94.95,120.87,121.26,2.01552
4813,33,70,48, 5.22,4.86,8.64,12.87,27,41.04,54.63,69.75,89.37,118.98,158.04,158.47,2.55344
